% Learning Challenge  -  Dataset ARFF-Export
% ==========================================
%
% Dataset: c_D31
% Subset:  test
%
%
% Dataset Characteristics
% -----------------------
% dimensions:                  2
% number of training points:   0
% number of test points:       3100
% number of validation points: 3100
% number of classes:           32

@RELATION "c_D31--test"

@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC

@ATTRIBUTE class { 24,25,26,27,20,21,22,23,28,29,1,0,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,31,30 }

@DATA
27.3537,21.5945,31
27.2824,21.4749,31
26.9581,22.4662,31
27.0432,21.9487,31
26.942,22.342,31
26.3394,23.2551,31
25.3734,21.7762,31
26.2865,21.5646,31
26.8891,21.9648,31
27.103,21.3277,31
27.6159,22.319,31
26.2612,22.4294,31
27.126,20.7527,31
26.5671,21.33,31
26.7488,22.7054,31
26.5165,22.5467,31
26.6292,22.1626,31
27.6941,23.5265,31
26.6108,22.1097,31
27.1421,21.7877,31
26.7051,20.7803,31
27.5883,22.0154,31
25.5252,21.5439,31
26.0588,21.1207,31
26.6752,22.0959,31
26.8339,21.2219,31
27.0202,20.6561,31
26.9351,21.9096,31
26.1876,22.9998,31
27.3238,20.5319,31
26.1002,19.7499,31
25.7713,23.0297,31
26.3578,21.6359,31
26.2566,21.8889,31
27.8689,21.7693,31
27.7263,22.5467,31
26.229,22.0982,31
26.5349,21.9763,31
26.459,22.4087,31
26.4084,21.5577,31
27.1375,22.4524,31
25.0422,23.0872,31
27.3514,20.5894,31
27.793,22.5352,31
26.5119,22.5099,31
27.2387,22.3006,31
25.8196,21.0839,31
26.7212,21.008,31
26.6959,21.6589,31
25.9139,23.2183,31
27.1697,22.112,31
27.2525,21.8613,31
26.2221,21.675,31
26.7925,21.3829,31
26.0542,23.1378,31
27.2548,20.8562,31
26.6545,22.6042,31
26.8224,22.4156,31
27.1076,22.365,31
27.1881,21.6888,31
27.5768,21.5899,31
26.321,22.0292,31
25.4033,22.7284,31
27.0593,21.629,31
27.4135,22.3443,31
26.2175,21.5738,31
27.0225,22.4984,31
27.2571,22.6479,31
25.8679,22.0039,31
27.8367,22.6226,31
26.7051,23.3057,31
28.092,22.8411,31
26.9305,22.4064,31
26.5648,21.1506,31
28.1426,21.4956,31
27.3192,22.4041,31
26.6246,21.2403,31
26.114,21.3047,31
25.4723,22.5513,31
27.4181,21.5715,31
27.2617,20.0374,31
26.6614,21.4542,31
28.5014,21.9326,31
27.0455,22.5789,31
28.1035,21.3898,31
27.103,21.8475,31
26.5487,21.4795,31
26.9006,21.261,31
26.3693,22.6318,31
26.5372,23.3103,31
27.3606,24.0371,31
26.2612,22.6134,31
25.2883,22.1902,31
25.7184,22.4915,31
22.6801,4.5492,31
22.2454,5.8211,31
22.0936,6.1063,31
22.9837,6.2075,31
21.2196,5.7636,31
20.3709,6.0534,31
23.1792,5.0713,31
21.813,7.0953,31
21.5025,5.4853,31
22.9193,4.3583,31
21.3392,5.7406,31
22.3282,5.3519,31
21.8153,5.2323,31
22.2132,4.6412,31
21.4519,4.701,31
22.5651,6.0718,31
21.8659,6.0028,31
22.6755,4.6021,31
20.0857,6.1937,31
20.9988,5.2645,31
22.1925,6.4467,31
22.0982,6.0925,31
22.135,5.9821,31
22.9492,4.6412,31
22.963,4.5193,31
22.1879,5.8441,31
20.8401,5.6946,31
21.6589,6.6928,31
22.1695,5.3703,31
22.158,6.104,31
21.2081,4.8758,31
21.5347,5.2714,31
21.2725,4.5607,31
22.6617,6.4421,31
22.5007,5.3381,31
21.5071,5.0897,31
22.3466,6.1316,31
21.4519,3.8776,31
23.5403,6.1569,31
22.2224,4.6734,31
21.3185,5.9177,31
21.1575,4.8804,31
22.2431,5.3795,31
23.5955,5.3795,31
22.4547,6.2811,31
22.5674,4.7677,31
21.7739,4.0938,31
21.8199,5.8234,31
21.6589,5.4646,31
21.3576,6.4306,31
23.2689,6.0051,31
22.7537,5.5934,31
22.1695,5.7728,31
22.5812,5.0437,31
22.9814,6.8515,31
22.6364,6.8653,31
22.7606,5.9407,31
21.8705,4.1858,31
23.1194,5.621,31
23.0527,5.1702,31
23.0159,5.9131,31
22.0568,5.782,31
21.9027,4.701,31
21.6589,5.8602,31
21.8475,6.7549,31
20.341,5.5658,31
21.8774,5.2231,31
21.8682,4.8482,31
22.0729,5.2691,31
21.9257,5.4048,31
21.5692,4.5561,31
22.2086,5.5221,31
22.5421,5.874,31
20.1501,7.231,31
23.0205,5.2093,31
21.8406,7.001,31
22.5352,5.8878,31
23.2505,5.1886,31
23.6668,7.5024,31
20.7504,5.2898,31
22.4432,4.0892,31
22.2569,5.9798,31
22.2707,5.5773,31
21.859,4.8827,31
22.6456,6.702,31
23.2919,5.1196,31
23.8761,6.3754,31
22.296,6.0051,31
21.8153,6.0718,31
21.7371,5.3979,31
22.6571,5.2806,31
22.3903,6.3869,31
22.2247,5.6302,31
22.2201,5.4071,31
21.2311,5.9867,31
21.767,6.2696,31
21.7233,6.5387,31
22.2569,5.8441,31
21.583,3.7925,31
21.2541,5.5934,31
22.8871,16.8542,31
23.3931,16.4655,31
22.894,15.2833,31
25.5804,15.4167,31
22.5214,15.9871,31
21.7693,16.2194,31
22.4432,14.5703,31
21.9556,16.0653,31
23.8324,17.3993,31
22.3397,16.0078,31
23.6116,16.8404,31
22.8963,16.2585,31
21.8843,16.0285,31
23.0366,15.4144,31
22.8043,15.4052,31
21.7555,15.4144,31
22.6985,16.7001,31
21.7072,15.5754,31
22.4754,15.3063,31
22.9377,16.6817,31
23.3655,15.718,31
23.4782,15.7686,31
23.0274,15.833,31
21.9648,15.6605,31
23.0619,16.1826,31
22.5375,15.9664,31
21.9142,15.9963,31
23.2022,16.4287,31
21.6635,17.351,31
22.8687,15.1568,31
22.963,15.9802,31
23.0596,16.2585,31
24.2096,16.1205,31
23.1654,15.2948,31
21.7072,15.4374,31
23.2712,16.3643,31
22.9193,16.4195,31
21.7509,15.3776,31
22.9354,15.3661,31
20.64,17.1739,31
23.2321,17.7926,31
23.4,18.3929,31
23.0895,16.3666,31
23.5794,16.8703,31
23.2988,16.385,31
23.4759,16.8151,31
22.6594,16.1504,31
23.2321,15.0257,31
22.0706,16.063,31
22.0683,17.2797,31
24.3039,15.4903,31
22.7077,15.3845,31
22.1189,15.8284,31
24.0785,15.2833,31
23.3448,16.4908,31
23.4713,17.6132,31
22.5559,16.73,31
23.5242,15.2971,31
23.1332,16.3298,31
22.1603,16.9531,31
22.963,14.8923,31
23.952,17.282,31
24.1475,16.7208,31
23.0366,15.6743,31
22.3811,15.9434,31
22.227,15.028,31
22.9423,17.213,31
22.3558,16.224,31
22.9584,15.0786,31
23.009,16.7116,31
22.9837,15.8974,31
23.078,16.0699,31
21.3024,17.2314,31
23.0481,16.5184,31
23.0918,15.3592,31
22.7675,17.949,31
22.9308,16.0814,31
22.9906,18.3239,31
22.7491,16.6909,31
21.8383,16.1688,31
24.067,16.6058,31
23.0343,16.7691,31
21.5416,16.1021,31
21.5853,16.3551,31
23.5518,15.8422,31
22.8572,16.2033,31
23.1953,15.7824,31
22.9492,14.7543,31
23.1378,15.9181,31
23.1447,14.9705,31
24.0555,16.5621,31
22.7951,15.5386,31
24.4787,17.9421,31
23.4253,17.1509,31
22.6249,15.419,31
23.1355,15.9756,31
22.825,16.4954,31
24.2257,16.0354,31
23.3149,17.0014,31
23.3931,15.9549,31
22.7215,11.1134,31
24.2441,11.5734,31
23.0159,10.9478,31
22.0867,12.5348,31
23.9543,11.5849,31
21.8222,10.9639,31
24.0417,11.7804,31
22.0499,11.9115,31
22.5191,11.2744,31
22.3903,11.2629,31
22.7606,11.4193,31
22.4938,11.4699,31
22.4432,11.1341,31
23.5541,13.1167,31
22.9791,11.5803,31
22.7652,12.7142,31
20.3709,10.9524,31
23.4253,10.8558,31
22.4455,11.9138,31
23.2436,13.487,31
21.3783,11.8586,31
22.7974,10.7477,31
23.2137,12.5578,31
23.7956,12.9327,31
22.5674,13.0707,31
23.0228,11.9667,31
21.7394,10.7822,31
22.0062,11.5826,31
21.3415,13.1121,31
22.0315,11.5297,31
22.687,10.8949,31
22.1718,12.0035,31
24.0233,13.2179,31
23.5518,12.2174,31
22.9032,11.5274,31
21.6221,12.1691,31
22.6318,10.7615,31
22.2155,12.1599,31
22.273,11.9322,31
23.9175,12.9258,31
22.365,11.8701,31
22.4915,11.7137,31
23.8278,12.7579,31
23.607,12.1553,31
23.308,11.0191,31
23.9451,10.2923,31
22.4064,12.5371,31
22.4984,11.9575,31
21.997,10.8144,31
23.2459,11.8011,31
22.2891,11.9874,31
23.1539,11.417,31
22.8641,13.142,31
21.6336,12.2312,31
23.2252,11.9989,31
22.3719,11.7413,31
23.8577,11.8126,31
23.1792,11.1111,31
21.7187,12.2818,31
23.4483,12.1691,31
23.0826,12.4566,31
23.0044,11.4331,31
21.905,12.4359,31
22.7514,11.2008,31
24.1981,10.8604,31
23.1677,12.3209,31
21.6865,12.2335,31
22.3673,13.2616,31
22.9216,11.6309,31
21.6865,12.0403,31
22.1672,10.8006,31
21.9579,11.3549,31
22.8963,11.7505,31
22.917,11.1272,31
23.2712,12.3209,31
22.7146,12.0081,31
22.0315,12.2726,31
22.2868,10.52,31
22.9308,13.2455,31
21.7808,12.1047,31
23.8094,12.4106,31
22.4639,11.3641,31
22.1557,11.4308,31
22.6686,11.7321,31
22.7123,12.0771,31
23.722,11.7367,31
22.7399,11.5044,31
22.3581,11.6424,31
22.0683,12.2864,31
22.457,11.3158,31
22.5099,12.1093,31
21.8544,11.164,31
22.6157,11.8517,31
24.0946,11.9874,31
22.1994,11.6861,31
23.1723,11.2399,31
22.963,11.9,31
22.411,12.2703,31
23.3218,12.659,31
23.2321,12.0426,31
10.4027,23.6553,31
10.0117,24.0394,31
10.5499,23.9474,31
10.7523,25.4355,31
8.7766,25.2837,31
9.4689,23.4667,31
10.7822,23.3402,31
10.9662,23.8646,31
10.0669,26.0749,31
9.6069,25.0698,31
9.5149,25.0882,31
11.1755,25.9967,31
11.0122,25.3412,31
10.0255,23.9773,31
9.6184,25.3987,31
10.4326,24.5178,31
9.0825,22.135,31
8.6547,24.757,31
10.7776,24.4902,31
9.4114,24.4695,31
10.1796,24.6857,31
10.6787,23.9934,31
11.4814,24.4327,31
9.3999,23.6622,31
10.2762,24.6512,31
10.9202,24.7708,31
9.2458,24.849,31
10.4142,24.5201,31
9.9289,24.7915,31
10.0439,24.3936,31
10.5476,23.6208,31
10.4119,25.9737,31
11.0766,23.8715,31
9.7886,24.5592,31
9.9611,24.4396,31
10.2762,24.4235,31
10.9639,24.964,31
10.5982,24.7616,31
10.1405,23.2942,31
11.3664,23.8531,31
10.3452,24.2947,31
10.3567,24.3867,31
9.9082,24.849,31
9.393,23.239,31
11.7551,23.9796,31
10.1313,25.0284,31
9.8162,23.8945,31
9.4712,24.7915,31
10.175,25.1779,31
10.3452,24.6535,31
9.5839,25.4516,31
9.5103,25.9369,31
10.7155,23.0527,31
9.7679,25.0077,31
11.0099,24.4534,31
10.8903,24.734,31
9.2596,24.2211,31
8.519,22.8986,31
10.612,25.2032,31
10.5522,22.9055,31
11.4009,23.9819,31
10.0002,24.0486,31
11.555,25.0399,31
10.819,24.8168,31
9.6276,24.3108,31
11.0674,24.2165,31
10.9041,24.0095,31
9.1814,25.3895,31
9.8599,24.1199,31
9.922,23.7059,31
10.1244,25.0031,31
9.7472,24.2947,31
11.003,24.2372,31
10.2026,24.1153,31
11.3526,23.5058,31
10.681,23.3356,31
10.5315,24.9571,31
11.0122,25.0905,31
10.3958,23.4368,31
9.8024,23.9704,31
9.8484,23.8393,31
10.5706,23.8761,31
10.1773,24.7271,31
10.819,23.8324,31
11.8563,25.9346,31
10.083,24.1015,31
9.508,23.8439,31
9.5333,24.8697,31
10.4303,23.4759,31
9.1814,24.9732,31
10.5844,23.7749,31
9.485,22.9354,31
10.1796,22.3167,31
10.589,23.8531,31
8.8203,25.0905,31
10.6258,24.2096,31
10.4395,24.0164,31
10.4441,24.0785,31
9.4528,24.5615,31
10.3567,24.3154,31
14.4783,21.7647,31
15.0487,22.5398,31
14.5358,22.388,31
14.7934,23.147,31
15.3822,21.7624,31
16.8105,21.8291,31
16.2838,22.4271,31
16.5644,21.0103,31
16.0653,22.5444,31
16.5874,22.4708,31
15.7042,22.1419,31
17.2015,20.7826,31
15.7318,22.4915,31
15.1269,20.4468,31
15.8468,22.8572,31
15.8353,21.6865,31
16.5874,23.3931,31
14.7865,22.2086,31
14.6968,21.8751,31
15.7042,22.8664,31
14.5174,22.7054,31
15.2672,21.422,31
15.2534,20.9712,31
15.9871,21.9648,31
15.1292,23.0343,31
15.5662,22.6916,31
17.3924,20.8516,31
16.1297,22.1419,31
15.2465,22.1695,31
14.6692,20.8608,31
14.5818,23.2758,31
15.3132,21.5485,31
15.1729,22.8503,31
15.2557,21.2265,31
15.7594,21.7693,31
15.5547,21.9096,31
14.3173,23.2896,31
14.8601,22.2891,31
14.5657,23.1976,31
14.8003,22.2086,31
14.9958,21.8866,31
14.6485,21.1368,31
14.6002,21.8406,31
14.982,21.0034,31
15.1269,21.6566,31
15.3132,22.3558,31
14.9429,21.4496,31
15.4903,21.3415,31
14.6623,21.3277,31
15.0809,22.6709,31
15.0901,21.3346,31
15.7479,22.6985,31
15.9986,22.802,31
15.7502,21.8912,31
15.8882,22.595,31
14.66,22.2569,31
16.1918,21.468,31
15.4489,20.9597,31
14.5519,21.9878,31
15.3799,21.3116,31
16.2401,21.6934,31
17.0106,21.8383,31
14.9291,23.4138,31
15.6467,21.1575,31
15.5018,20.7596,31
15.6421,21.5025,31
15.6352,21.3944,31
15.8008,21.5738,31
14.9314,22.181,31
14.177,21.3622,31
14.3909,22.1925,31
14.9613,21.2081,31
15.6858,21.1207,31
15.8905,21.1069,31
16.1343,21.1414,31
15.8215,22.1373,31
14.4921,21.5531,31
15.8974,21.4841,31
14.2529,21.6911,31
16.4356,23.4874,31
16.0354,23.2482,31
15.8629,23.6714,31
14.3909,21.7141,31
16.6104,20.9459,31
15.6766,22.3811,31
14.8877,21.9073,31
15.4742,21.9694,31
15.8169,21.7762,31
15.5846,22.5053,31
15.1706,21.7762,31
15.3247,22.3926,31
15.879,20.4192,31
14.844,22.0729,31
15.2695,21.4933,31
14.5887,23.3172,31
15.5731,21.2449,31
15.81,21.2794,31
15.6766,22.2086,31
14.9406,22.526,31
13.9999,21.6474,31
6.2144,11.6723,31
5.8073,11.3227,31
5.5474,10.2233,31
3.9811,10.7615,31
5.4117,11.0053,31
4.2272,10.2279,31
6.2282,10.1543,31
4.5929,8.9054,31
5.4991,9.5954,31
4.0708,10.5844,31
3.9788,10.2233,31
4.1237,10.2187,31
4.0616,9.9979,31
4.563,10.7086,31
4.3353,10.1658,31
4.8735,9.8599,31
4.3583,9.3102,31
5.2829,10.1911,31
4.6527,9.4068,31
5.4255,11.8103,31
4.7194,9.5149,31
4.9126,10.589,31
3.8776,10.9777,31
4.6159,10.1152,31
5.2714,9.2826,31
5.2875,10.1497,31
4.954,8.9307,31
4.0662,9.8415,31
4.8758,10.9915,31
6.1316,9.3102,31
4.6596,10.2854,31
5.5773,9.5034,31
5.5474,10.2647,31
4.5653,10.566,31
6.1201,9.4137,31
4.8482,9.3102,31
4.6596,11.0214,31
5.5819,9.9933,31
5.1058,11.5274,31
4.8068,8.1395,31
5.897,10.2325,31
5.4899,10.957,31
4.8781,9.5425,31
4.5354,9.4436,31
4.8827,10.2486,31
6.2673,10.819,31
4.8091,9.6529,31
5.8924,10.6465,31
5.2737,10.98,31
5.2369,9.0848,31
5.9798,9.3447,31
4.7378,10.6833,31
5.644,10.6327,31
4.54,9.278,31
5.2576,10.957,31
4.701,9.1423,31
6.1247,10.6741,31
5.9821,9.4137,31
3.8017,10.704,31
4.1605,10.0416,31
5.4876,10.7247,31
4.2916,9.1492,31
6.081,10.1612,31
5.069,10.8397,31
6.8055,9.4459,31
3.9742,10.1819,31
4.8781,10.2095,31
4.3974,8.7605,31
6.3662,9.4045,31
4.6619,10.4648,31
5.552,9.715,31
4.3974,10.3866,31
5.1196,10.2118,31
5.7222,10.5177,31
4.7033,9.3608,31
4.8965,9.1515,31
5.4692,10.0094,31
6.1109,10.6695,31
4.3422,11.5504,31
5.2484,9.4206,31
4.8574,9.7219,31
5.5566,11.1801,31
5.6578,9.3424,31
4.701,9.8783,31
4.632,11.6723,31
5.0115,10.3981,31
5.6555,10.2969,31
4.9885,10.6557,31
5.7636,10.5085,31
5.483,11.1111,31
5.7935,10.6005,31
5.0092,11.5159,31
4.7976,9.6897,31
5.7222,9.7472,31
6.2144,9.8277,31
5.4899,10.7086,31
5.2323,10.198,31
4.1076,10.7132,31
4.6872,11.7666,31
5.5198,10.1681,31
5.8441,17.3993,31
4.6182,17.7535,31
5.368,17.5005,31
6.0672,15.9986,31
5.8533,16.4103,31
5.4899,17.2774,31
5.6279,16.5667,31
5.0253,18.156,31
6.6882,16.2424,31
5.897,17.3625,31
5.1173,16.7461,31
5.6118,17.3809,31
6.0511,16.1021,31
4.3192,16.661,31
5.9775,17.8248,31
5.9223,16.9899,31
5.7889,16.8933,31
5.5267,16.0883,31
6.7181,17.5971,31
5.4508,15.3776,31
5.7498,17.0014,31
5.7406,15.9641,31
7.0309,16.73,31
5.4117,17.0819,31
4.3307,17.2567,31
5.8993,16.5437,31
6.2075,15.6697,31
6.0741,17.696,31
5.253,16.8128,31
4.5354,15.8491,31
6.1132,16.0446,31
5.2484,17.6615,31
6.6767,15.7387,31
6.1086,17.3855,31
5.7935,17.8478,31
6.1132,16.1872,31
5.8004,15.4972,31
6.7388,17.2337,31
6.1891,18.1169,31
5.0644,17.5649,31
4.8758,16.5598,31
5.0828,17.7834,31
5.7935,17.4499,31
6.7802,16.983,31
4.862,17.1118,31
6.0465,17.5051,31
5.5888,16.3114,31
6.3455,16.8772,31
5.7084,15.7893,31
6.2535,16.4954,31
6.6537,17.0198,31
6.2052,15.6674,31
6.3018,15.7893,31
5.9453,16.7967,31
5.6394,17.9766,31
5.4761,16.9186,31
7.0608,16.086,31
4.7562,17.8777,31
5.4531,17.4154,31
6.1155,16.8772,31
5.9936,17.7029,31
4.8643,16.0814,31
5.4968,16.1826,31
6.0442,17.0934,31
6.3409,17.7857,31
4.7217,16.0055,31
7.0493,16.224,31
5.0552,18.5217,31
5.4416,18.4987,31
6.9872,17.2383,31
5.1311,16.6817,31
7.4311,18.3331,31
6.0879,16.1205,31
5.8878,16.3781,31
6.2121,17.9582,31
6.9849,17.1785,31
5.3542,17.2015,31
7.2149,16.7944,31
6.8906,16.0952,31
5.552,15.557,31
6.0488,16.2102,31
5.7498,16.5069,31
6.3064,16.8243,31
5.3266,16.6725,31
6.4237,17.4706,31
5.1909,16.1458,31
5.8947,16.2677,31
5.4669,17.7489,31
4.816,17.0037,31
5.8901,16.9393,31
6.0419,17.3625,31
6.5456,16.6978,31
6.0626,17.0865,31
5.1219,18.4274,31
7.3414,16.8197,31
5.138,16.615,31
5.736,16.9991,31
5.276,17.2475,31
6.4444,16.2033,31
7.162,18.1836,31
